8	5	85	0.38264	1	3	2	2	1	0	0	0	2	1	0.42632	1.323676115	0.073332636	0.073332636	28	6	0	0	18	15.2	0	34	75.13589797	41.16140498	0	261.3422538	0	0	0	0	0	0.278538574	383.4096333	122.5605052	39.65192817	148.6947306	0	221.1971999	112.1543974
9	1	91	0.95926	1	64	4	5	0	0	0	0	0	1	0.5329	1280.471429	0	0	150	105	10	0	107	142	0	265	17.9826116	5.472968747	0	52.12351187	100	104.2470237	0.542084523	0.187644643	0.552509226	2.555448992	370.8951724	365.5172414	27.5862069	29.11727215	0	-22.20827586	-23.73934112
9	2	92	0.26443	1	57	2	4	1	0	0	0	0	1	0.05329	1.111085299	0.31834512	0.31834512	105	70	10	0	75	99.4	0	185	0	0	0	0	0	0	0	0	0	9.270279469	321.831604	964.9904088	0	0	0	-643.1588048	-643.1588048
10	1	101	0.04899	1	13	1	5	0	0	0	0	0	1	0.10658	106.58	0	0	3	8	0	2	9	6	0	13	0	0	0	0	15	306.1849357	1.592161666	0.551132884	1.622780159	4.35109206	30.87144828	17.93103448	0	0	0	12.94041379	12.94041379
10	2	102	0.70625	3	57	2	1	4	0	0	0	0	1	0.5329	1.095099874	0.11919292	0.11919292	48	96	0	14	80	75.2	0	158	0	0	0	0	200	283.1858407	1.472566372	0.509734513	1.500884956	0.075454867	317.2013427	308.5749161	0	0	4.101312176	4.525114434	4.525114434
11	1	111	0.39703	2	57	1	3	2	0	0	0	0	1	0.95922	959.22	0	0	42	120	16	0	88	87.8	0	178	86.89519684	26.44636425	0	251.8701358	0	0	0	0	0	0.134221595	277.8430345	245.5172414	60.68965517	140.6998689	12.4137931	-40.77765517	-120.7878689
11	2	112	0.5	2	57	1	3	1	1	0	0	0	1	0.5329	532.9	0	0	28	120	6	0	78	75.2	0	154	23	21	0	100	0	0	0	0	0	0	154.3572414	212.4137931	30.34482759	57.93103448	0	-88.40137931	-115.9875862
11	3	113	0.43	2	57	3	2	1	2	0	0	0	2	0	2.796677741	0.978837209	0.978837209	28	60	0	0	44	41.2	0	88	0	0	0	0	0	0	0	0	0	0.334611628	810.0721732	282.2774659	0	0	25.66158781	502.1331195	502.1331195
12	1	121	0.24566	2	41	1	1	1	0	0	0	3	1	0.37303	373.03	0	0	48	42	4	6	50	45.2	0	100	93.62533583	0	0	203.5333388	100	407.0666775	2.116746723	0.73272002	2.157453391	3.908369291	108.050069	137.9310345	30.34482759	109.4868995	0	-60.2257931	-139.367865
13	1	131	0.942456	2	58	2	2	3	0	0	0	0	2	2.18489	2.828692874	0.178639639	0.178639639	40	54	2	16	65	45	0	112	14.64259339	4.456441468	0	42.44229969	0	0	0	0	0	0.393769046	819.3455222	163.9150885	23.7823231	23.70914673	0	631.6481106	631.721287
13	2	132	1.503	1	95	2	1	4	0	0	0	0	2	1.0658	1065.8	0	0	119	40	8	0	93	65.8	0	167	13.77245509	4.191616766	0	39.92015968	0	0	0	0	0	0.895808383	308.7144828	230.3448276	36.3062069	22.30022713	0	42.06344828	56.06942804
14	1	141	0.55985	2	7	1	4	0	0	0	0	1	0	0.5329	599.5666667	0	0	21	42	6	0	39	30.6	0	69	41.08243279	0	0	89.30963651	0	0	0	0	0	3.807448424	173.6675862	95.17241379	10.34482759	48.04242516	0	68.15034483	30.45274726
14	2	142	0.21763	2	45	1	3	1	1	0	0	0	2	0.05329	119.9566667	0	0	21	42	0	0	36	27.6	0	63	0	0	0	0	0	0	0	0	0	2.693516519	34.74606897	86.89655172	0	0	0	-52.15048276	-52.15048276
14	3	143	0.14299	2	46	1	2	3	0	0	0	0	2	0.10658	106.58	0	0	0	0	6	0	3	3	0	6	160.8504091	0	0	349.6748024	0	0	0	0	0	2.942723267	30.87144828	8.275862069	12.4137931	188.1009282	0	10.1817931	-165.505342
15	1	151	0.44205	2	13	1	3	1	0	1	0	0	2	2.45134	2451.34	0	0	30	97	6	0	47	58	0	133	26.01515666	4.750593824	0	67.86562606	150	339.3281303	1.764506278	0.610790635	1.798439091	3.616559213	710.0433103	183.4482759	19.18344828	37.44310403	0	507.4115862	489.1519304
15	2	152	0.51307	2	13	1	2	0	3	0	0	0	2	2.45134	2451.34	0	0	30	176	6	0	56	116	0	212	33.62114331	6.139513127	0	87.70733038	150	292.3577679	1.520260393	0.526243982	1.54949617	0.865106126	710.0433103	292.4137931	22.8	48.39025125	0	394.8295172	369.239266
15	3	153	0.62856	1	11	3	1	0	3	1	0	0	2	0.21316	213.16	0	0	14	84	4	0	28	32.6	0	102	36.59157439	6.681939672	0	95.45628102	0	0	0	0	0	1.017373043	61.74289655	140.6896552	27.95401379	52.66553436	0	-106.9007724	-131.612293
15	4	154	0.04624	2	54	1	5	0	0	0	0	0	2	0.05329	53.29	0	0	6	8	2	0	6	6	3.6	16	62.17560554	11.35380623	0	162.1972318	45	973.183391	5.060553633	1.751730104	5.157871972	23.04930796	15.43572414	22.06896552	1.729655172	89.48812791	0	-8.362896552	-96.12136929
15	5	155	0.05479	1	91	1	5	0	0	0	0	0	2	0.05329	53.29	0	0	12	6	2	0	4	8.8	3.6	20	52.47307903	9.582040518	0	136.8862931	0	0	0	0	0	18.74922431	15.43572414	27.5862069	1.729655172	75.52347207	0	-13.88013793	-87.67395482
16	1	161	0.0413	11	42	9	2	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74188862	0	0	0	0	0	0	0
16	2	162	0.035490962	2	3	1	4	0	0	0	0	1	2	0.143883	143.883	0	0	14	16	6	0	19	17.6	0	36	103.6883694	23.66799737	0	281.7618734	100	2817.618734	14.65161742	5.071713722	14.93337929	7.151961634	41.67645517	49.65517241	3.310344828	156.2321009	2.75862069	-14.04768276	-166.9694388
17	1	171	0.225126822	2	52	2	3	2	0	0	0	0	1	0.79935	6.476677447	0.249281714	0.249281714	90	126	12	0	98	100	0	228	107.2728687	32.64826439	0	310.9358514	100	444.1940734	2.309809182	0.799549332	2.354228589	0.473422043	1876.003123	1396.913776	245.0725922	173.6951997	183.8044442	50.21231074	121.5897032
17	2	172	0.052123557	2	47	2	4	1	0	0	0	0	1	0.26645	764.8309524	0	0	45	60	6	0	48	50	0	111	198.5666489	60.43332791	0	575.5555039	100	1918.518346	9.976295401	3.453333024	10.16814724	40.97277951	221.5372414	153.1034483	16.55172414	321.5172125	0	51.88206897	-253.0834194
18	1	181	0.40893	3	81	2	0	2	2	0	1	0	1	1.0658	4.566831208	0.686181009	0.686181009	42	28	4	0	38	33.8	0	74	42.18325875	12.8383831	0	122.2703152	0	0	0	0	0	0	1322.806281	249.6000917	68.30272781	68.30272781	0	1004.903461	1004.903461
18	2	182	0.402854	1	9	1	5	0	0	0	0	0	2	2.1316	2131.6	0	0	60	80	8	0	77	67	0	148	128.458449	39.09604969	0	372.3433303	0	0	0	0	0	0	617.4289655	204.137931	83.79310345	207.998688	0	329.497931	205.2923465
19	1	191	0.147335	1	4	1	4	0	0	0	0	1	2	0.58619	586.19	0	0	40	56	4	0	51	47	0	100	78.05341569	0	0	169.6813384	0	0	0	0	0	3.445685004	169.7929655	137.9310345	13.44827586	91.27685792	0	18.41365517	-59.41492689
19	2	192	0.41	1	45	2	2	2	1	0	0	0	1	0.26645	1.751353078	0.376414634	0.376414634	60	56	4	0	61	55	0	120	28.04878049	0	0	60.97560976	0	0	0	0	0	0.389926829	507.2884777	403.7005887	32.80067283	32.80067283	0	70.78721615	70.78721615
20	1	201	0.40098	1	46	1	5	0	0	0	0	0	3	1.5987	1598.7	0	0	150	140	30	35	72	66	152	355	86.03920395	26.18584468	0	249.388997	400	997.5559878	5.187291137	1.795600778	5.287046735	3.408150032	463.0717241	489.6551724	62.06896552	139.3138535	0	-88.65241379	-165.8973017
20	2	202	0.145	1	46	3	0	0	5	0	0	0	3	0	7.578522167	2.243862069	3.061103448	100	140	0	0	49	45	95	240	0	0	0	0	0	0	0	0	0	10.29048276	2195.158145	2282.996433	0	0	0	-87.83828775	-87.83828775
21	1	211	0.82123	1	39	1	5	0	0	0	0	0	1	0.63948	639.48	0	0	240	240	112	0	0	0	410	592	70.01692583	12.7856995	0	182.65285	0	0	0	0	0	1.905111844	185.2286897	816.5517241	78.62068966	100.7739862	0	-709.9437241	-732.0970207
22	1	221	0.72178	2	82	1	5	0	0	0	0	0	2	1.0658	1065.8	0	0	20	12	6	0	27	10	0	38	63.73133088	29.09473801	0	207.8195572	0	0	0	0	0	1.237648591	308.7144828	52.4137931	86.89655172	117.5255427	19.31034483	150.0937931	119.4648021
22	2	222	1.569	2	71	2	0	5	0	0	0	0	2	0.79935	0.879572976	0.125188018	0.1452645	60	196	8	0	202	3	0	264	29.31803697	13.38432122	0	95.60229446	0	0	0	0	0	1.018929254	254.7728621	232.0828114	55.38339817	54.06474583	0	-32.6933474	-31.37469506
23	1	231	0.12776	2	5	4	3	2	0	0	0	0	2	0.31974	330.4019048	0	0	12	31	7	7	7	48.6	0	57	135.0187852	41.09267376	0	391.3587977	60	469.6305573	2.442078898	0.845335003	2.489041954	7.794067001	95.70262069	78.62068966	20.68965517	218.6211215	1.379310345	-4.987034483	-202.9185008
23	2	232	0.16154	2	5	2	4	1	0	0	0	0	2	0.21316	2.03887582	0.251764269	0.251764269	21	34	7	7	2	63.8	0	69	35.5948991	32.49969048	0	154.7604309	60	371.425034	1.931410177	0.668565061	1.96855268	0	590.5709272	589.1569506	64.03879897	89.65431856	21.34626632	-83.97108862	-109.5866082
23	3	233	0.12423	1	11	1	4	1	0	0	0	0	1	0.10658	106.58	0	0	14	3	0	1	0	15.2	0	18	0	0	0	0	7.5	60.37189085	0.313933832	0.108669404	0.319971021	2.566046849	30.87144828	24.82758621	0	0	1.379310345	4.664551724	4.664551724
24	1	241	0.45	2	67	2	4	1	0	0	0	0	1	2.1316	4.762584127	0.008993333	0.008993333	21	56	24	12	65	43.8	0	113	76.66666667	23.33333333	0	222.2222222	200	444.4444444	2.311111111	0.8	2.355555556	0.355266667	1379.507126	346.3601533	128.7356322	124.137931	0	904.411341	909.0090421
25	1	251	1.61841	2	106	2	0	5	0	0	0	0	2	0	0	0	0	75	75	5	0	62	84	0	155	17.76434896	3.243924593	0	46.3417799	0	0	0	0	0	0	0	213.7931034	22.34482759	25.56787856	0	-236.137931	-239.360982
25	2	252	0.346104	1	67	1	5	0	0	0	0	0	2	0	0	0	0	0	12	4	0	6	10	0	16	83.06751728	15.16885098	0	216.6978712	50	144.4652474	0.751219287	0.260037445	0.765665811	1.113364769	0	22.06896552	5.24137931	119.5574462	0	-27.31034483	-141.6264117
26	1	261	0.63689	2	3	2	0	5	0	0	0	0	1	0.47961	0.87892953	0.044057844	0.044057844	0	60	8	0	34	34	0	68	36.11298654	0	0	78.50649249	0	0	0	0	0	0.361388937	254.5864846	147.2673514	43.31392689	42.23107872	2.165696344	61.83950999	62.92235816
26	2	262	0.07602	2	59	1	5	0	0	0	0	0	2	0.15987	159.87	0	0	0	8	4	0	6	6	0	12	0	0	0	0	250	3288.608261	17.10076296	5.91949487	17.42962378	4.058274138	46.30717241	16.55172414	0	353.8088888	0	29.75544828	-324.0534405
27	1	271	0.57708	2	45	2	0	5	0	0	0	0	2	1.27896	2.625216608	0.140950995	0.151868025	30	80	12	0	55	36	25	122	59.78373882	18.19505095	0	173.2861995	200	346.572399	1.802176475	0.623830318	1.836833715	0.184688431	760.4075691	291.598846	88.4357156	96.80125627	5.975386189	374.3976213	366.0320807
28	1	281	0.40292	1	31	1	4	1	0	0	0	0	2	1.49212	1492.12	0	0	21	84	8	4	28	46.8	0	117	61.64995533	10.42390549	0	158.8404646	200	496.3764519	2.58115755	0.893477613	2.630795195	0.661297528	432.2002759	161.3793103	55.86206897	87.49918697	0	214.9588966	183.3217785
28	2	282	0.43381	1	59	2	0	5	0	0	0	0	2	1.17238	5.613504266	0.711509647	0.72303543	36	72	8	4	16	58.8	0	120	57.26009082	9.681657869	0	147.5300247	200	461.0313271	2.397362901	0.829856389	2.443466034	0.627947719	1625.980546	381.5431672	81.39587568	81.26869462	4.76928959	1158.272214	1158.399395
29	1	291	0.41937	1	4	2	1	4	0	0	0	0	1	0.85264	2.310227246	0.096978802	0.096978802	90	51	2	0	0	126	0	143	82.26625653	25.03755633	0	238.4529175	0	0	0	0	0	1.016572478	669.1692711	470.3278234	138.1382418	133.2047332	0	60.70320588	65.63671451
30	1	301	0.47049	1	57	1	4	1	0	0	0	0	1	1.5987	1598.7	0	0	42	155	9	0	53	111.4	0	206	109.9917108	33.47573806	0	318.816553	0	0	0	0	0	1.698973411	463.0717241	284.137931	70.34482759	178.0975227	0	108.5889655	0.836270418
30	2	302	0.32665	1	17	2	3	2	0	0	0	0	1	0.79935	4.165161488	0.601316394	0.601316394	21	135	8	0	40	95.2	0	164	52.80881678	16.07224858	0	153.0690341	0	0	0	0	0	0.996050819	1206.460569	692.5054234	84.4518809	85.50752941	0	429.5032646	428.4476161
31	1	311	0.665129	2	67	2	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246809266	0	0	0	0	0	0	0
31	2	312	0.182172	2	76	4	1	0	0	4	0	0	2	0.26645	521.8309524	0	0	37	67	3	14	0	0	107.2	121	94.69073184	28.81891838	0	274.4658894	400	2195.727115	11.417781	3.952308807	11.63735371	2.340205959	151.1510345	166.8965517	13.10344828	153.3223244	0.004137931	-28.85310345	-169.0719796
32	1	321	0.0225	2	67	1	2	0	0	3	0	0	2	0.15987	159.87	0	0	3	4	5	3	0	0	14.8	15	640	0	0	1777.777778	200	8888.888889	46.22222222	16	47.11111111	5.007111111	46.30717241	20.68965517	16.55172414	993.1034483	0	9.065793103	-967.485931
32	2	322	1.204	2	142	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.637649502	0	0	0	0	0	0	0
33	1	331	0.43025	1	69	4	0	3	0	2	0	0	2	0.35384	389.3828571	0	0.073213248	24	48	2	2	45	31.8	0	76	0	0	0	0	0	0	0	0	0	0.743149332	112.7867586	104.8275862	0	0	0	7.959172414	7.959172414
33	2	332	6.6385	1	69	2	0	5	0	0	0	0	2	0.15987	0.047961351	0.006126384	0.010588988	24	48	2	2	45	31.8	0	76	1.299239286	0	0	3.765910974	50	7.531821948	0.039165474	0.01355728	0.039918656	0.240822475	13.89225339	15.79085429	1.662195188	2.103715785	0	-3.560796088	-4.002316685
34	1	341	0.3628	1	41	2	1	4	0	0	0	0	1	0.26645	1.139162335	0.077342889	0.077342889	48	45	0	0	55	35.2	0	93	28.52811466	2.89415656	0	68.90848953	25	68.90848953	0.358324146	0.124035281	0.365214994	0	329.9642626	353.5718359	60.82956317	37.63829221	0	-84.43713645	-61.24586549
34	2	342	0.03096	1	41	4	0	0	0	5	0	0	1	0.10658	106.58	0	0	4	7	10	0	18	3.2	0	21	0	0	0	0	0	0	0	0	0	0	30.87144828	28.96551724	0	0	0	1.905931034	1.905931034
35	1	351	0.20016	1	89	1	5	0	0	0	0	0	1	0.26645	266.45	0	0	24	48	24	0	38	43.2	0	96	57.45403677	26.22901679	0	187.3501199	0	0	0	0	0	18.63659073	77.17862069	132.4137931	28.27586207	105.949723	6.896551724	-90.40758621	-168.0814471
35	2	352	0.22619	1	89	2	4	1	0	0	0	0	1	0.21316	297.8028571	0	0.26194792	24	48	24	0	38	43.2	0	96	50.8422123	23.21057518	0	165.7898227	0	0	0	0	0	0.124054998	86.26013793	132.4137931	28.27586207	93.75700319	6.896551724	-81.32606897	-146.8072101
35	3	353	0.12953	1	89	2	1	4	0	0	0	0	1	0.42632	426.32	0	0	24	48	24	0	38	43.2	0	96	0	0	0	0	500	3860.109627	20.07257006	6.948197329	20.45858102	1.645641936	123.4857931	132.4137931	0	0	0.689655172	-9.617655172	-9.617655172
36	1	361	0.33647	1	45	1	5	0	0	0	0	0	1	0.79935	799.35	0	0	24	25	6	7	40	23.2	0	62	54.68541029	12.48253931	0	148.6016584	400	1188.813267	6.181828989	2.139863881	6.300710316	0	231.5358621	85.51724138	2.896551724	82.39705748	11.03448276	132.0875862	52.58708045
36	2	362	0.28045	1	45	3	3	0	2	0	0	0	1	0	3.314672847	1.160135497	1.160135497	14	0	0	0	10	3.2	0	14	0	0	0	0	0	0	0	0	0	5.941130326	960.1121351	68.85485765	0	0	9.836408236	881.4208692	881.4208692
36	3	363	0.16336	1	45	2	3	1	1	0	0	0	1	0.15987	165.9985714	0	0.026261019	8	4	0	0	6	5.2	0	12	0	0	0	0	150	918.2174339	4.774730656	1.652791381	4.8665524	4.240756611	48.08234483	16.55172414	0	0	1.379310345	30.15131034	30.15131034
37	1	371	0.3608	2	44	2	2	2	1	0	0	0	1	0.42632	426.32	0	0	120	126	16	8	136	116	7	270	95.62084257	29.10199557	0	277.1618625	500	1385.809313	7.206208426	2.494456763	7.344789357	3.4904102	123.4857931	372.4137931	40	154.8283508	3.448275862	-292.3762759	-407.2046267
37	2	372	0.034346	1	26	1	5	0	0	0	0	0	2	0	321.8857143	0	3.280149071	4	8	2	2	9	5.6	2	16	334.8279276	0	0	727.886799	300	8734.641589	45.42013626	15.72235486	46.29360042	6.206254003	93.23586207	22.06896552	13.10344828	391.5528988	1.379310345	56.68413793	-321.7653126
38	1	381	0.87357	1	31	4	0	0	0	5	0	0	2	1.97173	1977.920476	0	0	40	60	7	0	0	100	0	107	75.03691748	22.83732271	0	217.4983115	0	0	0	0	0	0.379660474	572.9148966	147.5862069	83.31034483	121.4990568	0.551724138	341.4666207	303.2779087
38	2	382	0.11923	2	16	4	0	0	0	5	0	0	2	0.31974	319.74	0	0	4	8	2	0	0	14.2	0	14	28.93567055	8.806508429	0	83.87150885	0	0	0	0	0	0	92.61434483	19.31034483	4.137931034	46.85236012	0	69.16606897	26.45163988
39	1	391	0.477704	2	4	4	0	0	0	4	0	1	2	1.5987	1602.052381	0	0	24	36	24	0	47	23	11	84	28.8881818	8.792055331	0	83.7338603	50	104.6673254	0.544270092	0.188401186	0.554736824	0	464.0427586	115.862069	22.06896552	46.77546679	0	326.1117241	301.4052229
39	2	392	0.3	6	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	3	393	0.119426	2	2	5	0	0	0	1	1	3	2	0	31.98571429	0	0	8	6	0	0	14	0	0	14	0	0	0	0	0	0	0	0	0	8.924354831	9.264827586	19.31034483	0	0	0	-10.04551724	-10.04551724
39	4	394	0.52546	2	100	4	0	0	0	5	0	0	2	3.7303	3736.490476	0	0	48	36	27	0	74	23	11	111	45.95973052	13.98774407	0	133.2166102	100	190.3094432	0.989609104	0.342556998	1.008640049	1.092661668	1082.293793	153.1034483	38.62068966	74.41755467	0	890.5696552	854.7727902
39	5	395	0.09764	1	100	3	0	0	1	4	0	0	2	0	0.821092058	0.28738222	0.28738222	4	12	0	0	9	5	5	16	0	0	0	0	0	0	0	0	0	5.457804179	237.8335617	226.0238173	0	0	0	11.80974445	11.80974445
39	6	396	0.04987	1	100	1	5	0	0	0	0	0	2	0.21316	213.16	0	0	3	6	8	0	0	3	13.8	17	69.17986766	21.05474233	0	200.5213555	25	501.3033888	2.606777622	0.9023461	2.656907961	2.137156607	61.74289655	23.44827586	5.517241379	112.0153779	0	32.77737931	-73.72075722
39	7	397	0.024	8	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	1	401	1.0474	1	16	2	3	1	1	0	0	0	1	0.79935	2.481280177	0.375062058	0.827611228	150	24	24	28	174	44	0	226	49.40805805	15.03723506	0	143.2117625	2000	1909.490166	9.929348864	3.437082299	10.12029788	0.407026924	718.7156374	297.617088	27.65468516	80.00105351	5.267559079	388.1763052	335.8299369
40	2	402	0.1868	1	4	1	5	0	0	0	0	0	1	0.69277	692.77	0	0	120	16	24	0	89	59	0	160	92.34475375	28.10492505	0	267.6659529	0	0	0	0	0	2.567505353	200.6644138	220.6896552	22.06896552	149.5237392	0	-42.0942069	-169.5489806
41	1	411	0.5134	1	5	2	3	1	0	0	0	1	1	0.85264	3.924113751	0.792169848	0.792169848	360	168	24	0	251	215	0	552	111.9984418	20.45188937	0	292.1698481	0	0	0	0	0	2.07596416	1136.639845	1483.01385	147.7640611	161.1971576	5.373238585	-499.511304	-512.9444004
41	2	412	0.55582	1	26	1	4	0	1	0	0	0	1	0.21316	213.16	0	0	360	168	24	0	251	215	0	552	31.03522723	9.44550394	0	89.95718038	0	0	0	0	0	0.958763629	61.74289655	761.3793103	16.55172414	50.25194214	0	-716.1881379	-749.8883559
41	3	413	0.27929	1	26	2	4	1	0	0	0	0	3	0.21316	382.4457143	0	0.424290164	360	84	24	0	223	187	0	468	8.235167747	0	0	17.90253858	0	0	0	0	0	0.954026281	110.7773793	645.5172414	6.896551724	9.630331098	0	-541.6364138	-544.3701932
41	4	414	0.1553	1	23	1	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.501223439	0	0	0	0	0	0	0
42	1	421	0.359078	5	2	9	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.619029849	0	0	0	0	0	0	0
42	2	422	0.05239	5	11	9	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.137430807	0	0	0	0	0	0	0
43	1	431	0.531812	2	4	4	3	0	0	1	0	1	2	1.0658	1087.12381	0	0	56	28	4	0	44	38.4	0	88	86.49673193	29.61572887	0	258.5500139	0	0	0	0	0	5.010229179	314.8910345	121.3793103	57.93103448	144.917688	10.34482759	125.2358621	38.2492085
43	2	432	0.371429	2	88	2	1	3	1	0	0	0	2	0.21316	3.61909326	0.831006733	0.831006733	21	7	2	0	29	1	0	30	123.8460109	42.40379723	0	370.1918805	0	0	0	0	0	0.717364557	1048.289082	111.405707	85.41104203	207.4931293	27.85142675	823.6209064	701.5388192
44	1	441	0.354	2	5	1	4	1	0	0	0	0	2	0.5329	532.9	0	0	24	28	16	0	31	28.6	8	68	29.23728814	26.69491525	0	127.1186441	0	0	0	0	0	3.913954802	154.3572414	93.79310345	26.89655172	73.64114553	1.379310345	32.28827586	-14.45631794
